et_tdb,x,y,z,vx,vy,vz
648561669.1835314,0.7855276580176868,-0.2607587486975607,-0.0431462465633749,0.0058906890256249,0.0184275522686578,-0.0038328936149413
648604869.1835314,0.7884218999633636,-0.2515282319305637,-0.0450598485327165,0.0056861530495175,0.0184941150703796,-0.0038214313435918
648648069.1835314,0.7912136881718104,-0.2422650342602094,-0.0469675951474035,0.0054808797067777,0.0185582740927345,-0.0038094725187407
648691269.1834912,0.7939026624188433,-0.2329703602131067,-0.0488692386239893,0.0052749028615759,0.0186200188823504,-0.0037970191329344
648734469.1834912,0.7964884794528115,-0.223645419400758,-0.0507645322042305,0.0050682565378439,0.0186793395536113,-0.0037840732943109
648777669.1834912,0.7989708130714186,-0.2142914262348263,-0.052653230212687,0.004860974907008,0.0187362267920271,-0.0037706372258074
648820869.1834509,0.8013493541923835,-0.2049095996407951,-0.05453508811391,0.0046530922756486,0.018790671857289,-0.0037567132643055
648864069.1834509,0.8036238109179216,-0.1955011627701801,-0.0564098625691884,0.0044446430730947,0.0188426665860065,-0.0037423038597152
648907269.1834509,0.8057939085930047,-0.1860673427114521,-0.0582773114928208,0.0042356618389642,0.0188922033941259,-0.0037274115739985
648950469.1834106,0.807859389857383,-0.1766093701998307,-0.0601371941078849,0.0040261832106607,0.0189392752790281,-0.0037120390801331
648993669.1834106,0.8098200146913409,-0.16712847932611,-0.0619892710014747,0.0038162419108335,0.0189838758213039,-0.0036961891610175
649036869.1834106,0.8116755604551837,-0.1576259072446768,-0.0638333041793743,0.003605872734815,0.0190259991862071,-0.0036798647083182
649080069.1833705,0.8134258219224325,-0.148102893880883,-0.0656690571201427,0.0033951105380409,0.0190656401247844,-0.0036630687212607
